datetime,date,hour,weather,temperature_c,humidity_percent
2024-01-17 11:00:00,2024-01-17,11,partly_cloudy,32.5,81.5
2024-01-17 12:00:00,2024-01-17,12,clear,32.6,95.3
2024-01-17 13:00:00,2024-01-17,13,cloudy,24.9,93.3
2024-01-17 14:00:00,2024-01-17,14,partly_cloudy,30.0,65.5
2024-01-17 15:00:00,2024-01-17,15,partly_cloudy,29.9,71.2
2024-01-17 16:00:00,2024-01-17,16,moderate_rain,29.3,92.6
2024-01-17 17:00:00,2024-01-17,17,clear,28.7,69.5
2024-01-17 18:00:00,2024-01-17,18,partly_cloudy,26.1,74.1
2024-01-17 19:00:00,2024-01-17,19,partly_cloudy,29.6,84.4
2024-01-17 20:00:00,2024-01-17,20,clear,28.2,79.2
2024-01-17 21:00:00,2024-01-17,21,cloudy,26.4,83.3
2024-01-17 22:00:00,2024-01-17,22,clear,23.8,83.9
2024-01-17 23:00:00,2024-01-17,23,clear,26.5,60.3
2024-01-18 00:00:00,2024-01-18,0,clear,25.8,82.2
2024-01-18 01:00:00,2024-01-18,1,clear,23.6,76.8
2024-01-18 02:00:00,2024-01-18,2,clear,24.4,73.4
2024-01-18 03:00:00,2024-01-18,3,clear,30.2,72.1
2024-01-18 04:00:00,2024-01-18,4,partly_cloudy,23.3,69.3
2024-01-18 05:00:00,2024-01-18,5,partly_cloudy,29.0,79.4
2024-01-18 06:00:00,2024-01-18,6,partly_cloudy,29.6,83.5
2024-01-18 07:00:00,2024-01-18,7,partly_cloudy,28.6,74.7
2024-01-18 08:00:00,2024-01-18,8,cloudy,29.0,82.2
2024-01-18 09:00:00,2024-01-18,9,partly_cloudy,30.0,81.1
2024-01-18 10:00:00,2024-01-18,10,cloudy,32.1,81.8
2024-01-18 11:00:00,2024-01-18,11,clear,33.9,73.8
2024-01-18 12:00:00,2024-01-18,12,clear,31.0,72.7
2024-01-18 13:00:00,2024-01-18,13,partly_cloudy,34.4,60.0
2024-01-18 14:00:00,2024-01-18,14,clear,29.7,81.7
2024-01-18 15:00:00,2024-01-18,15,light_rain,32.8,85.6
2024-01-18 16:00:00,2024-01-18,16,moderate_rain,26.6,87.6
2024-01-18 17:00:00,2024-01-18,17,light_rain,31.1,79.1
2024-01-18 18:00:00,2024-01-18,18,clear,27.4,64.8
2024-01-18 19:00:00,2024-01-18,19,clear,28.0,90.8
2024-01-18 20:00:00,2024-01-18,20,partly_cloudy,26.3,75.8
2024-01-18 21:00:00,2024-01-18,21,partly_cloudy,26.0,96.8
2024-01-18 22:00:00,2024-01-18,22,clear,26.5,76.8
2024-01-18 23:00:00,2024-01-18,23,partly_cloudy,27.1,73.6
2024-01-19 00:00:00,2024-01-19,0,clear,26.5,61.4
2024-01-19 01:00:00,2024-01-19,1,clear,25.5,60.0
2024-01-19 02:00:00,2024-01-19,2,partly_cloudy,23.8,73.8
2024-01-19 03:00:00,2024-01-19,3,partly_cloudy,26.2,80.6
2024-01-19 04:00:00,2024-01-19,4,cloudy,22.0,61.2
2024-01-19 05:00:00,2024-01-19,5,clear,27.0,75.2
2024-01-19 06:00:00,2024-01-19,6,partly_cloudy,25.8,60.0
2024-01-19 07:00:00,2024-01-19,7,clear,28.7,69.7
2024-01-19 08:00:00,2024-01-19,8,clear,30.5,60.0
2024-01-19 09:00:00,2024-01-19,9,partly_cloudy,25.4,76.3
2024-01-19 10:00:00,2024-01-19,10,clear,31.6,66.0
2024-01-19 11:00:00,2024-01-19,11,clear,27.9,81.7
2024-01-19 12:00:00,2024-01-19,12,clear,30.6,75.3
2024-01-19 13:00:00,2024-01-19,13,clear,29.2,81.0
2024-01-19 14:00:00,2024-01-19,14,moderate_rain,31.6,89.4
2024-01-19 15:00:00,2024-01-19,15,moderate_rain,29.4,89.2
2024-01-19 16:00:00,2024-01-19,16,moderate_rain,31.9,91.1
2024-01-19 17:00:00,2024-01-19,17,clear,28.0,79.7
2024-01-19 18:00:00,2024-01-19,18,light_rain,29.6,87.6
2024-01-19 19:00:00,2024-01-19,19,partly_cloudy,31.8,81.5
2024-01-19 20:00:00,2024-01-19,20,partly_cloudy,30.7,76.3
2024-01-19 21:00:00,2024-01-19,21,clear,24.4,64.9
2024-01-19 22:00:00,2024-01-19,22,cloudy,25.8,77.9
2024-01-19 23:00:00,2024-01-19,23,cloudy,26.4,91.3
2024-01-20 00:00:00,2024-01-20,0,partly_cloudy,26.7,69.4
2024-01-20 01:00:00,2024-01-20,1,clear,23.9,76.1
2024-01-20 02:00:00,2024-01-20,2,clear,23.0,75.9
2024-01-20 03:00:00,2024-01-20,3,clear,26.3,80.4
2024-01-20 04:00:00,2024-01-20,4,clear,29.3,92.4
2024-01-20 05:00:00,2024-01-20,5,cloudy,27.0,77.0
2024-01-20 06:00:00,2024-01-20,6,partly_cloudy,29.9,83.3
2024-01-20 07:00:00,2024-01-20,7,partly_cloudy,28.4,62.3
2024-01-20 08:00:00,2024-01-20,8,cloudy,25.2,68.5
2024-01-20 09:00:00,2024-01-20,9,partly_cloudy,29.7,96.8
2024-01-20 10:00:00,2024-01-20,10,clear,35.0,89.2
2024-01-20 11:00:00,2024-01-20,11,clear,30.8,68.7
2024-01-20 12:00:00,2024-01-20,12,clear,31.6,97.8
2024-01-20 13:00:00,2024-01-20,13,cloudy,31.2,60.0
2024-01-20 14:00:00,2024-01-20,14,cloudy,30.7,85.0
2024-01-20 15:00:00,2024-01-20,15,partly_cloudy,31.1,70.4
2024-01-20 16:00:00,2024-01-20,16,light_rain,26.4,79.0
2024-01-20 17:00:00,2024-01-20,17,clear,32.0,90.8
2024-01-20 18:00:00,2024-01-20,18,moderate_rain,31.6,85.3
2024-01-20 19:00:00,2024-01-20,19,clear,29.0,73.3
2024-01-20 20:00:00,2024-01-20,20,clear,30.0,84.8
2024-01-20 21:00:00,2024-01-20,21,partly_cloudy,25.5,69.0
2024-01-20 22:00:00,2024-01-20,22,clear,24.0,65.6
2024-01-20 23:00:00,2024-01-20,23,clear,29.4,60.0
2024-01-21 00:00:00,2024-01-21,0,partly_cloudy,26.8,74.1
2024-01-21 01:00:00,2024-01-21,1,clear,29.6,67.8
2024-01-21 02:00:00,2024-01-21,2,cloudy,29.8,80.1
2024-01-21 03:00:00,2024-01-21,3,clear,29.4,77.1
2024-01-21 04:00:00,2024-01-21,4,clear,24.9,86.8
2024-01-21 05:00:00,2024-01-21,5,partly_cloudy,25.8,62.0
2024-01-21 06:00:00,2024-01-21,6,partly_cloudy,26.0,70.6
2024-01-21 07:00:00,2024-01-21,7,clear,29.7,60.0
2024-01-21 08:00:00,2024-01-21,8,partly_cloudy,26.3,86.2
2024-01-21 09:00:00,2024-01-21,9,clear,27.0,60.0
2024-01-21 10:00:00,2024-01-21,10,partly_cloudy,30.8,76.2
2024-01-21 11:00:00,2024-01-21,11,clear,28.0,70.0
2024-01-21 12:00:00,2024-01-21,12,partly_cloudy,33.1,83.8
2024-01-21 13:00:00,2024-01-21,13,clear,32.0,72.1
2024-01-21 14:00:00,2024-01-21,14,moderate_rain,35.0,89.8
2024-01-21 15:00:00,2024-01-21,15,partly_cloudy,32.5,93.0
2024-01-21 16:00:00,2024-01-21,16,light_rain,27.7,86.2
2024-01-21 17:00:00,2024-01-21,17,light_rain,29.5,82.0
2024-01-21 18:00:00,2024-01-21,18,cloudy,29.5,77.4
2024-01-21 19:00:00,2024-01-21,19,clear,27.2,85.0
2024-01-21 20:00:00,2024-01-21,20,cloudy,31.3,88.6
2024-01-21 21:00:00,2024-01-21,21,clear,25.3,88.7
2024-01-21 22:00:00,2024-01-21,22,cloudy,25.2,88.1
2024-01-21 23:00:00,2024-01-21,23,clear,25.0,94.4
2024-01-22 00:00:00,2024-01-22,0,clear,28.6,74.3
2024-01-22 01:00:00,2024-01-22,1,clear,27.2,71.4
2024-01-22 02:00:00,2024-01-22,2,clear,29.1,73.2
2024-01-22 03:00:00,2024-01-22,3,clear,27.4,77.8
2024-01-22 04:00:00,2024-01-22,4,clear,28.6,76.2
2024-01-22 05:00:00,2024-01-22,5,cloudy,24.0,65.6
2024-01-22 06:00:00,2024-01-22,6,partly_cloudy,28.0,81.1
2024-01-22 07:00:00,2024-01-22,7,cloudy,28.4,89.8
2024-01-22 08:00:00,2024-01-22,8,clear,25.7,63.2
2024-01-22 09:00:00,2024-01-22,9,clear,27.9,61.4
2024-01-22 10:00:00,2024-01-22,10,partly_cloudy,28.0,85.9
2024-01-22 11:00:00,2024-01-22,11,clear,30.9,89.6
2024-01-22 12:00:00,2024-01-22,12,partly_cloudy,32.4,80.6
2024-01-22 13:00:00,2024-01-22,13,partly_cloudy,32.4,74.3
2024-01-22 14:00:00,2024-01-22,14,moderate_rain,31.9,88.0
2024-01-22 15:00:00,2024-01-22,15,partly_cloudy,35.0,72.0
2024-01-22 16:00:00,2024-01-22,16,light_rain,27.5,93.8
2024-01-22 17:00:00,2024-01-22,17,moderate_rain,28.4,84.7
2024-01-22 18:00:00,2024-01-22,18,clear,30.5,67.6
2024-01-22 19:00:00,2024-01-22,19,clear,33.4,81.7
2024-01-22 20:00:00,2024-01-22,20,clear,29.3,69.0
2024-01-22 21:00:00,2024-01-22,21,partly_cloudy,27.8,82.9
2024-01-22 22:00:00,2024-01-22,22,partly_cloudy,27.7,71.6
2024-01-22 23:00:00,2024-01-22,23,partly_cloudy,28.5,81.9
2024-01-23 00:00:00,2024-01-23,0,partly_cloudy,24.7,77.9
2024-01-23 01:00:00,2024-01-23,1,partly_cloudy,28.9,80.7
2024-01-23 02:00:00,2024-01-23,2,partly_cloudy,32.1,67.3
2024-01-23 03:00:00,2024-01-23,3,partly_cloudy,23.0,74.9
2024-01-23 04:00:00,2024-01-23,4,cloudy,26.8,99.3
2024-01-23 05:00:00,2024-01-23,5,partly_cloudy,25.7,82.4
2024-01-23 06:00:00,2024-01-23,6,clear,27.8,72.2
2024-01-23 07:00:00,2024-01-23,7,clear,28.4,80.2
2024-01-23 08:00:00,2024-01-23,8,clear,27.1,68.2
2024-01-23 09:00:00,2024-01-23,9,partly_cloudy,28.8,82.1
2024-01-23 10:00:00,2024-01-23,10,partly_cloudy,30.8,69.5
2024-01-23 11:00:00,2024-01-23,11,clear,29.4,69.8
2024-01-23 12:00:00,2024-01-23,12,clear,32.3,77.0
2024-01-23 13:00:00,2024-01-23,13,partly_cloudy,31.0,92.6
2024-01-23 14:00:00,2024-01-23,14,clear,33.7,78.6
2024-01-23 15:00:00,2024-01-23,15,partly_cloudy,26.3,79.9
2024-01-23 16:00:00,2024-01-23,16,light_rain,24.7,92.2
2024-01-23 17:00:00,2024-01-23,17,partly_cloudy,27.5,64.1
2024-01-23 18:00:00,2024-01-23,18,clear,30.9,60.0
2024-01-23 19:00:00,2024-01-23,19,clear,28.9,74.9
2024-01-23 20:00:00,2024-01-23,20,partly_cloudy,31.4,72.1
2024-01-23 21:00:00,2024-01-23,21,partly_cloudy,30.4,76.2
2024-01-23 22:00:00,2024-01-23,22,clear,26.3,74.5
2024-01-23 23:00:00,2024-01-23,23,clear,25.2,64.4
2024-01-24 00:00:00,2024-01-24,0,partly_cloudy,27.3,65.6
2024-01-24 01:00:00,2024-01-24,1,partly_cloudy,24.2,72.2
2024-01-24 02:00:00,2024-01-24,2,clear,22.6,77.0
2024-01-24 03:00:00,2024-01-24,3,clear,26.8,75.1
2024-01-24 04:00:00,2024-01-24,4,clear,26.3,69.5
2024-01-24 05:00:00,2024-01-24,5,clear,24.9,70.0
2024-01-24 06:00:00,2024-01-24,6,partly_cloudy,31.5,91.0
2024-01-24 07:00:00,2024-01-24,7,clear,25.3,72.1
2024-01-24 08:00:00,2024-01-24,8,partly_cloudy,29.8,80.3
2024-01-24 09:00:00,2024-01-24,9,partly_cloudy,31.4,60.0
2024-01-24 10:00:00,2024-01-24,10,clear,29.8,74.4
2024-01-24 11:00:00,2024-01-24,11,partly_cloudy,32.3,73.9
2024-01-24 12:00:00,2024-01-24,12,light_rain,31.4,88.6
2024-01-24 13:00:00,2024-01-24,13,clear,29.3,60.0
2024-01-24 14:00:00,2024-01-24,14,cloudy,30.7,71.8
2024-01-24 15:00:00,2024-01-24,15,moderate_rain,31.5,88.6
2024-01-24 16:00:00,2024-01-24,16,cloudy,27.2,77.2
2024-01-24 17:00:00,2024-01-24,17,heavy_rain,29.8,89.4
2024-01-24 18:00:00,2024-01-24,18,clear,27.8,72.3
2024-01-24 19:00:00,2024-01-24,19,partly_cloudy,30.0,67.7
2024-01-24 20:00:00,2024-01-24,20,cloudy,29.3,80.7
2024-01-24 21:00:00,2024-01-24,21,clear,29.3,87.4
2024-01-24 22:00:00,2024-01-24,22,clear,25.2,76.4
2024-01-24 23:00:00,2024-01-24,23,clear,28.1,71.1
2024-01-25 00:00:00,2024-01-25,0,clear,24.7,67.5
2024-01-25 01:00:00,2024-01-25,1,cloudy,28.3,74.2
2024-01-25 02:00:00,2024-01-25,2,clear,26.5,72.1
2024-01-25 03:00:00,2024-01-25,3,clear,24.5,82.3
2024-01-25 04:00:00,2024-01-25,4,clear,24.4,74.2
2024-01-25 05:00:00,2024-01-25,5,cloudy,26.3,90.7
2024-01-25 06:00:00,2024-01-25,6,clear,28.2,64.9
2024-01-25 07:00:00,2024-01-25,7,clear,33.1,82.1
2024-01-25 08:00:00,2024-01-25,8,partly_cloudy,28.1,64.3
2024-01-25 09:00:00,2024-01-25,9,partly_cloudy,28.0,88.3
2024-01-25 10:00:00,2024-01-25,10,clear,31.2,91.8
2024-01-25 11:00:00,2024-01-25,11,clear,31.3,73.5
2024-01-25 12:00:00,2024-01-25,12,cloudy,30.9,72.1
2024-01-25 13:00:00,2024-01-25,13,light_rain,31.4,88.3
2024-01-25 14:00:00,2024-01-25,14,moderate_rain,31.2,93.3
2024-01-25 15:00:00,2024-01-25,15,heavy_rain,30.0,87.9
2024-01-25 16:00:00,2024-01-25,16,moderate_rain,33.0,93.2
2024-01-25 17:00:00,2024-01-25,17,moderate_rain,32.4,95.9
2024-01-25 18:00:00,2024-01-25,18,partly_cloudy,26.0,91.9
2024-01-25 19:00:00,2024-01-25,19,clear,31.1,65.8
2024-01-25 20:00:00,2024-01-25,20,partly_cloudy,31.9,79.6
2024-01-25 21:00:00,2024-01-25,21,clear,25.4,80.4
2024-01-25 22:00:00,2024-01-25,22,clear,28.2,60.0
2024-01-25 23:00:00,2024-01-25,23,clear,25.4,83.9
2024-01-26 00:00:00,2024-01-26,0,partly_cloudy,27.3,77.6
2024-01-26 01:00:00,2024-01-26,1,clear,24.5,90.7
2024-01-26 02:00:00,2024-01-26,2,clear,26.9,80.3
2024-01-26 03:00:00,2024-01-26,3,partly_cloudy,24.1,91.5
2024-01-26 04:00:00,2024-01-26,4,partly_cloudy,25.7,69.3
2024-01-26 05:00:00,2024-01-26,5,partly_cloudy,31.1,60.5
2024-01-26 06:00:00,2024-01-26,6,partly_cloudy,25.0,69.6
2024-01-26 07:00:00,2024-01-26,7,partly_cloudy,28.5,70.6
2024-01-26 08:00:00,2024-01-26,8,clear,25.8,64.3
2024-01-26 09:00:00,2024-01-26,9,partly_cloudy,24.6,74.0
2024-01-26 10:00:00,2024-01-26,10,partly_cloudy,33.7,78.8
2024-01-26 11:00:00,2024-01-26,11,cloudy,27.5,70.8
2024-01-26 12:00:00,2024-01-26,12,cloudy,30.6,81.3
2024-01-26 13:00:00,2024-01-26,13,moderate_rain,30.7,92.7
2024-01-26 14:00:00,2024-01-26,14,light_rain,33.1,78.5
2024-01-26 15:00:00,2024-01-26,15,storm,31.8,92.7
2024-01-26 16:00:00,2024-01-26,16,partly_cloudy,25.4,83.1
2024-01-26 17:00:00,2024-01-26,17,cloudy,30.3,70.9
2024-01-26 18:00:00,2024-01-26,18,cloudy,27.4,76.7
2024-01-26 19:00:00,2024-01-26,19,partly_cloudy,26.7,78.9
2024-01-26 20:00:00,2024-01-26,20,clear,23.0,72.5
2024-01-26 21:00:00,2024-01-26,21,partly_cloudy,23.7,64.0
2024-01-26 22:00:00,2024-01-26,22,partly_cloudy,28.6,64.9
2024-01-26 23:00:00,2024-01-26,23,cloudy,23.1,67.1
2024-01-27 00:00:00,2024-01-27,0,clear,25.9,73.0
2024-01-27 01:00:00,2024-01-27,1,clear,28.2,92.3
2024-01-27 02:00:00,2024-01-27,2,cloudy,24.9,83.5
2024-01-27 03:00:00,2024-01-27,3,cloudy,27.4,65.9
2024-01-27 04:00:00,2024-01-27,4,clear,26.7,83.5
2024-01-27 05:00:00,2024-01-27,5,cloudy,25.3,79.5
2024-01-27 06:00:00,2024-01-27,6,partly_cloudy,31.4,76.4
2024-01-27 07:00:00,2024-01-27,7,clear,26.7,77.7
2024-01-27 08:00:00,2024-01-27,8,clear,25.9,69.6
2024-01-27 09:00:00,2024-01-27,9,partly_cloudy,27.3,87.4
2024-01-27 10:00:00,2024-01-27,10,cloudy,31.7,67.0
2024-01-27 11:00:00,2024-01-27,11,clear,31.2,60.0
2024-01-27 12:00:00,2024-01-27,12,clear,28.2,68.3
2024-01-27 13:00:00,2024-01-27,13,clear,33.8,89.3
2024-01-27 14:00:00,2024-01-27,14,partly_cloudy,32.1,80.5
2024-01-27 15:00:00,2024-01-27,15,moderate_rain,29.3,91.7
2024-01-27 16:00:00,2024-01-27,16,clear,25.7,81.9
2024-01-27 17:00:00,2024-01-27,17,clear,26.2,71.1
2024-01-27 18:00:00,2024-01-27,18,light_rain,28.5,87.2
2024-01-27 19:00:00,2024-01-27,19,cloudy,31.6,73.3
2024-01-27 20:00:00,2024-01-27,20,clear,27.9,70.9
2024-01-27 21:00:00,2024-01-27,21,partly_cloudy,27.1,69.5
2024-01-27 22:00:00,2024-01-27,22,clear,26.7,69.1
2024-01-27 23:00:00,2024-01-27,23,cloudy,23.4,73.3
2024-01-28 00:00:00,2024-01-28,0,clear,30.8,76.9
2024-01-28 01:00:00,2024-01-28,1,clear,24.8,78.1
2024-01-28 02:00:00,2024-01-28,2,clear,23.7,81.9
2024-01-28 03:00:00,2024-01-28,3,clear,23.6,73.2
2024-01-28 04:00:00,2024-01-28,4,cloudy,26.2,61.8
2024-01-28 05:00:00,2024-01-28,5,partly_cloudy,29.9,91.8
2024-01-28 06:00:00,2024-01-28,6,cloudy,31.8,70.5
2024-01-28 07:00:00,2024-01-28,7,partly_cloudy,27.4,70.5
2024-01-28 08:00:00,2024-01-28,8,cloudy,27.9,65.6
2024-01-28 09:00:00,2024-01-28,9,clear,29.6,81.2
2024-01-28 10:00:00,2024-01-28,10,partly_cloudy,32.4,76.1
2024-01-28 11:00:00,2024-01-28,11,partly_cloudy,32.3,76.8
2024-01-28 12:00:00,2024-01-28,12,clear,35.0,89.3
2024-01-28 13:00:00,2024-01-28,13,moderate_rain,30.7,92.1
2024-01-28 14:00:00,2024-01-28,14,moderate_rain,32.5,89.3
2024-01-28 15:00:00,2024-01-28,15,light_rain,30.6,85.3
2024-01-28 16:00:00,2024-01-28,16,heavy_rain,31.9,93.1
2024-01-28 17:00:00,2024-01-28,17,light_rain,28.7,83.5
2024-01-28 18:00:00,2024-01-28,18,moderate_rain,28.0,92.5
2024-01-28 19:00:00,2024-01-28,19,clear,32.5,74.4
2024-01-28 20:00:00,2024-01-28,20,clear,30.3,81.1
2024-01-28 21:00:00,2024-01-28,21,clear,26.7,94.9
2024-01-28 22:00:00,2024-01-28,22,cloudy,25.2,79.0
2024-01-28 23:00:00,2024-01-28,23,clear,24.6,85.0
2024-01-29 00:00:00,2024-01-29,0,clear,22.0,86.7
2024-01-29 01:00:00,2024-01-29,1,partly_cloudy,28.1,73.3
2024-01-29 02:00:00,2024-01-29,2,clear,26.6,60.2
2024-01-29 03:00:00,2024-01-29,3,clear,24.1,65.9
2024-01-29 04:00:00,2024-01-29,4,partly_cloudy,27.6,83.5
2024-01-29 05:00:00,2024-01-29,5,clear,22.0,80.0
2024-01-29 06:00:00,2024-01-29,6,clear,27.5,70.0
2024-01-29 07:00:00,2024-01-29,7,clear,28.9,83.3
2024-01-29 08:00:00,2024-01-29,8,cloudy,28.6,63.8
2024-01-29 09:00:00,2024-01-29,9,partly_cloudy,25.6,83.8
2024-01-29 10:00:00,2024-01-29,10,partly_cloudy,28.9,67.1
2024-01-29 11:00:00,2024-01-29,11,partly_cloudy,30.4,90.5
2024-01-29 12:00:00,2024-01-29,12,cloudy,30.7,66.8
2024-01-29 13:00:00,2024-01-29,13,cloudy,31.9,77.0
2024-01-29 14:00:00,2024-01-29,14,cloudy,31.8,64.5
2024-01-29 15:00:00,2024-01-29,15,light_rain,28.4,86.9
2024-01-29 16:00:00,2024-01-29,16,moderate_rain,29.1,77.5
2024-01-29 17:00:00,2024-01-29,17,moderate_rain,29.7,91.9
2024-01-29 18:00:00,2024-01-29,18,moderate_rain,32.1,90.4
2024-01-29 19:00:00,2024-01-29,19,clear,28.5,71.0
2024-01-29 20:00:00,2024-01-29,20,clear,30.5,65.9
2024-01-29 21:00:00,2024-01-29,21,clear,24.7,68.2
2024-01-29 22:00:00,2024-01-29,22,cloudy,26.4,87.9
2024-01-29 23:00:00,2024-01-29,23,partly_cloudy,27.2,89.6
2024-01-30 00:00:00,2024-01-30,0,partly_cloudy,24.2,78.7
2024-01-30 01:00:00,2024-01-30,1,clear,31.1,72.7
2024-01-30 02:00:00,2024-01-30,2,cloudy,24.1,91.7
2024-01-30 03:00:00,2024-01-30,3,partly_cloudy,27.2,75.7
2024-01-30 04:00:00,2024-01-30,4,partly_cloudy,27.9,92.8
2024-01-30 05:00:00,2024-01-30,5,clear,24.8,100.0
2024-01-30 06:00:00,2024-01-30,6,cloudy,28.7,84.6
2024-01-30 07:00:00,2024-01-30,7,clear,25.8,76.7
2024-01-30 08:00:00,2024-01-30,8,clear,26.8,63.9
2024-01-30 09:00:00,2024-01-30,9,clear,29.6,75.8
2024-01-30 10:00:00,2024-01-30,10,partly_cloudy,32.6,60.0
2024-01-30 11:00:00,2024-01-30,11,cloudy,33.4,64.1
2024-01-30 12:00:00,2024-01-30,12,light_rain,31.4,91.1
2024-01-30 13:00:00,2024-01-30,13,partly_cloudy,27.4,71.8
2024-01-30 14:00:00,2024-01-30,14,partly_cloudy,32.2,75.7
2024-01-30 15:00:00,2024-01-30,15,clear,33.3,80.6
2024-01-30 16:00:00,2024-01-30,16,light_rain,28.3,85.6
2024-01-30 17:00:00,2024-01-30,17,clear,28.9,70.6
2024-01-30 18:00:00,2024-01-30,18,clear,27.1,62.1
2024-01-30 19:00:00,2024-01-30,19,clear,26.7,77.5
2024-01-30 20:00:00,2024-01-30,20,partly_cloudy,30.7,86.8
2024-01-30 21:00:00,2024-01-30,21,clear,26.4,77.7
2024-01-30 22:00:00,2024-01-30,22,clear,27.5,66.2
2024-01-30 23:00:00,2024-01-30,23,cloudy,26.4,78.8
2024-01-31 00:00:00,2024-01-31,0,partly_cloudy,24.2,69.8
2024-01-31 01:00:00,2024-01-31,1,partly_cloudy,25.8,84.6
2024-01-31 02:00:00,2024-01-31,2,clear,26.7,67.6
2024-01-31 03:00:00,2024-01-31,3,cloudy,24.1,66.0
2024-01-31 04:00:00,2024-01-31,4,partly_cloudy,27.9,74.4
2024-01-31 05:00:00,2024-01-31,5,partly_cloudy,26.6,78.5
2024-01-31 06:00:00,2024-01-31,6,cloudy,27.0,63.8
2024-01-31 07:00:00,2024-01-31,7,clear,27.5,72.2
2024-01-31 08:00:00,2024-01-31,8,partly_cloudy,30.1,69.6
2024-01-31 09:00:00,2024-01-31,9,cloudy,30.0,92.6
2024-01-31 10:00:00,2024-01-31,10,clear,28.2,66.8
2024-01-31 11:00:00,2024-01-31,11,partly_cloudy,30.8,92.5
2024-01-31 12:00:00,2024-01-31,12,light_rain,33.3,83.4
2024-01-31 13:00:00,2024-01-31,13,partly_cloudy,31.8,89.6
2024-01-31 14:00:00,2024-01-31,14,clear,29.9,84.2
2024-01-31 15:00:00,2024-01-31,15,clear,33.9,70.1
2024-01-31 16:00:00,2024-01-31,16,partly_cloudy,30.0,71.3
2024-01-31 17:00:00,2024-01-31,17,partly_cloudy,29.2,66.7
2024-01-31 18:00:00,2024-01-31,18,clear,27.8,86.4
2024-01-31 19:00:00,2024-01-31,19,clear,32.7,84.0
2024-01-31 20:00:00,2024-01-31,20,partly_cloudy,31.6,79.7
2024-01-31 21:00:00,2024-01-31,21,cloudy,22.0,72.6
2024-01-31 22:00:00,2024-01-31,22,clear,28.6,83.8
2024-01-31 23:00:00,2024-01-31,23,clear,27.4,80.1
2024-02-01 00:00:00,2024-02-01,0,cloudy,26.7,68.5
2024-02-01 01:00:00,2024-02-01,1,clear,27.6,66.7
2024-02-01 02:00:00,2024-02-01,2,clear,25.8,94.8
2024-02-01 03:00:00,2024-02-01,3,clear,27.6,74.0
2024-02-01 04:00:00,2024-02-01,4,partly_cloudy,23.1,84.5
2024-02-01 05:00:00,2024-02-01,5,partly_cloudy,23.5,76.1
2024-02-01 06:00:00,2024-02-01,6,partly_cloudy,24.3,77.0
2024-02-01 07:00:00,2024-02-01,7,clear,28.7,60.0
2024-02-01 08:00:00,2024-02-01,8,clear,25.9,64.2
2024-02-01 09:00:00,2024-02-01,9,clear,29.1,84.5
2024-02-01 10:00:00,2024-02-01,10,clear,30.4,60.0
2024-02-01 11:00:00,2024-02-01,11,clear,34.9,71.8
2024-02-01 12:00:00,2024-02-01,12,clear,29.8,68.7
2024-02-01 13:00:00,2024-02-01,13,partly_cloudy,33.2,77.3
2024-02-01 14:00:00,2024-02-01,14,moderate_rain,30.1,95.8
2024-02-01 15:00:00,2024-02-01,15,partly_cloudy,29.2,70.2
2024-02-01 16:00:00,2024-02-01,16,clear,27.1,67.3
2024-02-01 17:00:00,2024-02-01,17,heavy_rain,30.1,87.8
2024-02-01 18:00:00,2024-02-01,18,partly_cloudy,28.2,72.3
2024-02-01 19:00:00,2024-02-01,19,partly_cloudy,26.7,77.9
2024-02-01 20:00:00,2024-02-01,20,partly_cloudy,31.2,81.0
2024-02-01 21:00:00,2024-02-01,21,partly_cloudy,26.4,60.0
2024-02-01 22:00:00,2024-02-01,22,clear,27.4,78.5
2024-02-01 23:00:00,2024-02-01,23,partly_cloudy,25.7,76.3
2024-02-02 00:00:00,2024-02-02,0,partly_cloudy,22.3,90.9
2024-02-02 01:00:00,2024-02-02,1,partly_cloudy,25.6,66.7
2024-02-02 02:00:00,2024-02-02,2,clear,25.7,78.6
2024-02-02 03:00:00,2024-02-02,3,clear,26.8,77.4
2024-02-02 04:00:00,2024-02-02,4,partly_cloudy,24.0,66.7
2024-02-02 05:00:00,2024-02-02,5,cloudy,25.9,70.3
2024-02-02 06:00:00,2024-02-02,6,partly_cloudy,28.8,72.7
2024-02-02 07:00:00,2024-02-02,7,clear,29.6,68.4
2024-02-02 08:00:00,2024-02-02,8,clear,31.5,61.2
2024-02-02 09:00:00,2024-02-02,9,clear,22.2,82.5
2024-02-02 10:00:00,2024-02-02,10,clear,30.2,79.6
2024-02-02 11:00:00,2024-02-02,11,partly_cloudy,30.7,97.2
2024-02-02 12:00:00,2024-02-02,12,clear,30.8,73.3
2024-02-02 13:00:00,2024-02-02,13,partly_cloudy,27.6,85.9
2024-02-02 14:00:00,2024-02-02,14,moderate_rain,29.9,81.7
2024-02-02 15:00:00,2024-02-02,15,cloudy,32.4,62.9
2024-02-02 16:00:00,2024-02-02,16,cloudy,27.6,83.0
2024-02-02 17:00:00,2024-02-02,17,partly_cloudy,30.8,61.1
2024-02-02 18:00:00,2024-02-02,18,light_rain,27.7,79.5
2024-02-02 19:00:00,2024-02-02,19,cloudy,29.3,79.2
2024-02-02 20:00:00,2024-02-02,20,partly_cloudy,27.7,78.5
2024-02-02 21:00:00,2024-02-02,21,clear,25.6,85.6
2024-02-02 22:00:00,2024-02-02,22,clear,27.0,70.8
